run;type;module;name;attrname;attrvalue;value
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;configname;SlotDurationBMac_short;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;datetime;20230507-13:25:55;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;datetimef;20230507-132555;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;experiment;SlotDurationBMac_short;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;inifile;omnetpp.ini;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;iterationvars;$N=10, $slotDuration=0.01;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;iterationvarsd;N=10/slotDuration=0.01;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;iterationvarsf;N=10,slotDuration=0.01-;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;measurement;$N=10, $slotDuration=0.01;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;network;SimMAC;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;processid;2500;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;repetition;0;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;replication;#0;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;resultdir;results/SlotDurationBMAC/short;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;runnumber;30;
SlotDurationBMac_short-30-20230507-13:25:55-2500;runattr;;;seedset;30;
SlotDurationBMac_short-30-20230507-13:25:55-2500;itervar;;;N;10;
SlotDurationBMac_short-30-20230507-13:25:55-2500;itervar;;;slotDuration;0.01;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;result-dir;results/SlotDurationBMAC/short;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.sensorsTotalNumber;10;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.vector-recording;false;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.wlan[*].mac.typename;BMac;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.wlan[*].mac.headerLength;1B;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.wlan[*].mac.slotDuration;0.01s;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;network;SimMAC;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.distFromSensorToSink;50m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.distFromServerToSink;30m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;sim-time-limit;100s;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.enableVisualisation;false;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.vector-recording;false;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.scalar-recording;false;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.param-recording;false;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.arp.typename;GlobalArp;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.netmaskRoutes;"""""";
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.gateway.forwarding;true;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.maxTransmissionDuration;100ms;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;*.configurator.addStaticRoutes;false;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.mobility.initFromDisplayString;false;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationBMac_short-30-20230507-13:25:55-2500;config;;;**.radio.transmitter.power;2.24mW;
