run;type;module;name;attrname;attrvalue;value
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;configname;SlotDurationBMac_short;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;datetime;20230507-13:25:33;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;datetimef;20230507-132533;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;experiment;SlotDurationBMac_short;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;inifile;omnetpp.ini;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;iterationvars;$N=5, $slotDuration=0.01;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;iterationvarsd;N=5/slotDuration=0.01;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;iterationvarsf;N=5,slotDuration=0.01-;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;measurement;$N=5, $slotDuration=0.01;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;network;SimMAC;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;processid;3716;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;repetition;0;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;replication;#0;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;resultdir;results/SlotDurationBMAC/short;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;runnumber;0;
SlotDurationBMac_short-0-20230507-13:25:33-3716;runattr;;;seedset;0;
SlotDurationBMac_short-0-20230507-13:25:33-3716;itervar;;;N;5;
SlotDurationBMac_short-0-20230507-13:25:33-3716;itervar;;;slotDuration;0.01;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;result-dir;results/SlotDurationBMAC/short;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorsTotalNumber;5;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.vector-recording;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.wlan[*].mac.typename;BMac;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.wlan[*].mac.headerLength;1B;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.wlan[*].mac.slotDuration;0.01s;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.wlan[*].queue.typename;DropTailQueue;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;network;SimMAC;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorsType1Number;int(floor(0.5*sensorsTotalNumber));
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorsType2Number;int(floor(0.3*sensorsTotalNumber));
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorsType3Number;sensorsTotalNumber - (sensorsType1Number + sensorsType2Number);
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.distFromSensorToSink;50m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.distFromServerToSink;30m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;sim-time-limit;100s;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.enableVisualisation;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensor*.udp.packetSent:vector(packetBytes).vector-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.server.udp.packetReceived:vector(packetBytes).vector-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.gateway.eth[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorType*[0].wlan[0].queue.outgoingDataRate:vector.vector-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.energyStorage.residualEnergyCapacity:vector.vector-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.server.app[0].endToEndDelay:vector.vector-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.server.app[0].throughput:vector.vector-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.vector-recording;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.server.udp.packetReceived:count.scalar-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensor*.udp.packetSent:count.scalar-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.residualEnergyCapacity:last.scalar-recording;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.scalar-recording;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.param-recording;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.wlan[*].typename;WirelessInterface;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.wlan[*].radio.typename;ApskScalarRadio;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.arp.typename;GlobalArp;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.netmaskRoutes;"""""";
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.gateway.forwarding;true;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.maxTransmissionDuration;100ms;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.configurator.addStaticRoutes;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.mobility.initFromDisplayString;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.transmitter.power;2.24mW;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.receiver.energyDetection;-90dBm;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.receiver.sensitivity;-100dBm;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;**.radio.receiver.snirThreshold;-8dB;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorType1*.numApps;1;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorType1*.app[*].destPort;1000;
SlotDurationBMac_short-0-20230507-13:25:33-3716;config;;;*.sensorType1*.app[*].sendInterval;1s;
