run;type;module;name;attrname;attrvalue;value
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;configname;SlotDurationBMac_short;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;datetime;20230507-13:40:10;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;datetimef;20230507-134010;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;experiment;SlotDurationBMac_short;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;inifile;omnetpp.ini;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;iterationvars;$N=30, $slotDuration=0.02;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;iterationvarsd;N=30/slotDuration=0.02;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;iterationvarsf;N=30,slotDuration=0.02-;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;measurement;$N=30, $slotDuration=0.02;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;network;SimMAC;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;processid;14632;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;repetition;0;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;replication;#0;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;resultdir;results/SlotDurationBMAC/short;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;runnumber;151;
SlotDurationBMac_short-151-20230507-13:40:10-14632;runattr;;;seedset;151;
SlotDurationBMac_short-151-20230507-13:40:10-14632;itervar;;;N;30;
SlotDurationBMac_short-151-20230507-13:40:10-14632;itervar;;;slotDuration;0.02;
SlotDurationBMac_short-151-20230507-13:40:10-14632;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationBMac_short-151-20230507-13:40:10-14632;config;;;result-dir;results/SlotDurationBMAC/short;
SlotDurationBMac_short-151-20230507-13:40:10-14632;config;;;*.sensorsTotalNumber;30;
SlotDurationBMac_short-151-20230507-13:40:10-14632;config;;;**.vector-recording;false;
SlotDurationBMac_short-151-20230507-13:40:10-14632;config;;;**.wlan[*].mac.typename;BMac;
