run;type;module;name;attrname;attrvalue;value
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.netmaskRoutes;"""""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.gateway.forwarding;true;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.maxTransmissionDuration;100ms;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.configurator.config;"xmldoc(""topology.xml"")";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.configurator.addStaticRoutes;false;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.mobility.constraintAreaMaxX;500m;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.mobility.constraintAreaMinX;0m;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.mobility.constraintAreaMaxY;400m;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.mobility.constraintAreaMinY;0m;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.mobility.constraintAreaMaxZ;0m;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.mobility.constraintAreaMinZ;0m;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.mobility.initFromDisplayString;false;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.centerFrequency;2.45GHz;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.bandwidth;2.8MHz;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.transmitter.bitrate;19200 bps;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.transmitter.headerLength;8b;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.transmitter.preambleDuration;0.0001s;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.transmitter.power;2.24mW;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.receiver.energyDetection;-90dBm;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.receiver.sensitivity;-100dBm;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;**.radio.receiver.snirThreshold;-8dB;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.radioMedium.backgroundNoise.power;-110dBm;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.visualizer.*.routingTableVisualizer.displayRoutingTables;false;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.visualizer.*.routingTableVisualizer.displayRoutesIndividually;false;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.visualizer.*.routingTableVisualizer.lineShift;0;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.visualizer.*.routingTableVisualizer.displayLabels;false;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.visualizer.*.infoVisualizer.modules;"""*.server.app[0]""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.visualizer.*.infoVisualizer.format;"""%t""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.numApps;1;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.app[*].typename;UdpBasicApp;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.app[*].destAddresses;"""server""";
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.app[*].destPort;1000;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.app[*].sendInterval;1s;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.app[*].startTime;exponential(1s);
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.app[*].messageLength;25Byte;
SlotDurationBMac-29-20230506-22:59:04-12720;config;;;*.sensorType1*.app[*].packetName;"""Type1SensorData""";
