run;type;module;name;attrname;attrvalue;value
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;configname;SlotDurationBMac;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;datetime;20230507-00:04:33;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;datetimef;20230507-000433;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;experiment;SlotDurationBMac;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;inifile;omnetpp.ini;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;iterationvars;$N=45, $slotDuration=0.8;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;iterationvarsd;N=45/slotDuration=0.8;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;iterationvarsf;N=45,slotDuration=0.8-;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;measurement;$N=45, $slotDuration=0.8;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;network;SimMAC;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;processid;12996;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;repetition;0;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;replication;#0;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;resultdir;results/SlotDurationBMAC;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;runnumber;175;
SlotDurationBMac-175-20230507-00:04:33-12996;runattr;;;seedset;175;
SlotDurationBMac-175-20230507-00:04:33-12996;itervar;;;N;45;
SlotDurationBMac-175-20230507-00:04:33-12996;itervar;;;slotDuration;0.8;
SlotDurationBMac-175-20230507-00:04:33-12996;config;;;image-path;../../../../../Omnet++/inet4.5/images;
SlotDurationBMac-175-20230507-00:04:33-12996;config;;;result-dir;results/SlotDurationBMAC;
SlotDurationBMac-175-20230507-00:04:33-12996;config;;;*.sensorsTotalNumber;45;
SlotDurationBMac-175-20230507-00:04:33-12996;config;;;**.vector-recording;false;
