run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[7].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[7].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[8].energyStorage;residualEnergyCapacity:last;;;-2.1477440309145
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[8].udp;packetSent:count;;;275
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[8].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[9].energyStorage;residualEnergyCapacity:last;;;-2.1753420368419
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[9].udp;packetSent:count;;;278
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[9].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[10].energyStorage;residualEnergyCapacity:last;;;-2.2368053579136
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[10].udp;packetSent:count;;;287
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[10].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[11].energyStorage;residualEnergyCapacity:last;;;-2.1633230217066
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[11].udp;packetSent:count;;;272
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[11].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[12].energyStorage;residualEnergyCapacity:last;;;-2.2084962448102
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType2[12].udp;packetSent:count;;;285
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;attr;SimMAC.sensorType2[12].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-244-20230507-17:19:15-14684;scalar;SimMAC.sensorType3[0].energyStorage;residualEnergyCapacity:last;;;-0.48088692125615
