endToEndDelay:vector Sim802154.server.app[0] ($N=8, #0 - Sim802154_app1-3-20230527-16:02:03-1040);;outgoingDataRate:vector Sim802154.gateway.eth[0].queue ($N=8, #0 - Sim802154_app1-3-20230527-16:02:03-1040);;packetReceived:vector(packetBytes) Sim802154.server.udp ($N=8, #0 - Sim802154_app1-3-20230527-16:02:03-1040);;throughput:vector Sim802154.server.app[0] ($N=8, #0 - Sim802154_app1-3-20230527-16:02:03-1040);
0.024471318925;0.005545336781999999;10.077126604746;-19.56587995818699706;0.024471318925;68;10.077132974746;-9.31496336792039865
0.045742965517;0.004263736782;10.177126604746;14160;0.045742965517;48;10.177132974746;6800
0.077452974746;0.004102536781999999;10.277126604746;0;0.077452974746;33;10.277132974746;0
0.133766798273;0.004422536781999998;10.377126604746;6880;0.133766798273;33;10.377132974746;3200
0.288494167914;0.003623736782;10.477126604746;0;0.288494167914;48;10.477132974746;0
0.522871318925;0.003945336782;10.577126604746;0;0.522871318925;68;10.577132974746;0
0.578851011593;0.004265336781999999;10.677126604746;0;0.578851011593;68;10.677132974746;0
0.845512320013;0.003142536781999999;10.777126604746;0;0.845512320013;33;10.777132974746;0
1.023191318925;0.004265336781999999;10.877126604746;11360;1.023191318925;68;10.877132974746;4000
1.045742965517;0.004263736782;10.977126604746;0;1.045742965517;48;10.977132974746;0
1.076812974746;0.003462536781999999;11.077126604746;6880;1.076812974746;33;11.077132974746;3200
1.083267011593;0.008681336782;11.177126604746;11360;1.083267011593;68;11.177132974746;4000
1.132166798273;0.002822536781999999;11.277126604746;0;1.132166798273;33;11.277132974746;0
1.288494167914;0.003623736782;11.377126604746;6880;1.288494167914;48;11.377132974746;3200
1.522551318925;0.003625336782;11.477126604746;0;1.522551318925;68;11.477132974746;0
1.579171011593;0.004585336782;11.577126604746;0;1.579171011593;68;11.577132974746;0
1.837005565633;0.004742536781999999;11.677126604746;0;1.837005565633;33;11.677132974746;0
1.845832320013;0.003462536781999999;11.777126604746;0;1.845832320013;33;11.777132974746;0
2.022871318925;0.003945336782;11.877126604746;11360;2.022871318925;68;11.877132974746;4000
2.046702965517;0.005223736781999999;11.977126604746;0;2.046702965517;48;11.977132974746;0
2.077452974746;0.004102536781999999;12.077126604746;12560;2.077452974746;33;12.077132974746;5200
2.084099011593;0.009513336782;12.177126604746;5680;2.084099011593;68;12.177132974746;2000
2.133446798273;0.004102536781999999;12.277126604746;0;2.133446798273;33;12.277132974746;0
2.289774167914;0.004903736782;12.377126604746;6880;2.289774167914;48;12.377132974746;3200
2.523831318925;0.004905336781999999;12.477126604746;0;2.523831318925;68;12.477132974746;0
2.579491011593;0.004905336781999999;12.577126604746;0;2.579491011593;68;12.577132974746;0
2.836685565633;0.004422536781999998;12.677126604746;0;2.836685565633;33;12.677132974746;0
2.844872320013;0.002502536781999999;12.777126604746;0;2.844872320013;33;12.777132974746;0
3.022871318925;0.003945336782;12.877126604746;11360;3.022871318925;68;12.877132974746;4000
3.045742965517;0.004263736782;12.977126604746;0;3.045742965517;48;12.977132974746;0
3.078211011593;0.003625336782;13.077126604746;6880;3.078211011593;68;13.077132974746;3200
3.082508974746;0.009158536781999997;13.177126604746;11360;3.082508974746;33;13.177132974746;4000
3.133446798273;0.004102536781999999;13.277126604746;0;3.133446798273;33;13.277132974746;0
3.288174167914;0.003303736782;13.377126604746;6880;3.288174167914;48;13.377132974746;3200
3.522871318925;0.003945336782;13.477126604746;0;3.522871318925;68;13.477132974746;0
3.578531011593;0.003945336782;13.577126604746;0;3.578531011593;68;13.577132974746;0
3.836365565633;0.004102536781999999;13.677126604746;0;3.836365565633;33;13.677132974746;0
3.845512320013;0.003142536781999999;13.777126604746;0;3.845512320013;33;13.777132974746;0
4.023511318925;0.004585336782;13.877126604746;11360;4.023511318925;68;13.877132974746;4000
4.045742965517;0.004263736782;13.977126604746;0;4.045742965517;48;13.977132974746;0
4.076812974746;0.003462536781999999;14.077126604746;6880;4.076812974746;33;14.077132974746;3200
4.083139011593;0.008553336781999997;14.177126604746;11360;4.083139011593;68;14.177132974746;4000
4.131846798273;0.002502536781999999;14.277126604746;0;4.131846798273;33;14.277132974746;0
4.288494167914;0.003623736782;14.377126604746;6880;4.288494167914;48;14.377132974746;3200
4.523191318925;0.004265336781999999;14.477126604746;0;4.523191318925;68;14.477132974746;0
4.579171011593;0.004585336782;14.577126604746;0;4.579171011593;68;14.577132974746;0
4.834765565633;0.002502536781999999;14.677126604746;0;4.834765565633;33;14.677132974746;0
4.846472320013;0.004102536781999999;14.777126604746;0;4.846472320013;33;14.777132974746;0
5.024151318925;0.005225336782;14.877126604746;11360;5.024151318925;68;14.877132974746;4000
5.044462965517;0.002983736782;14.977126604746;0;5.044462965517;48;14.977132974746;0
5.076172974746;0.002822536781999999;15.077126604746;6880;5.076172974746;33;15.077132974746;3200
5.089027011593;0.014441336781999998;15.177126604746;11360;5.089027011593;68;15.177132974746;4000
5.132486798273;0.003142536781999999;15.277126604746;0;5.132486798273;33;15.277132974746;0
5.289134167914;0.004263736782;15.377126604746;6880;5.289134167914;48;15.377132974746;3200
5.523191318925;0.004265336781999999;15.477126604746;0;5.523191318925;68;15.477132974746;0
5.578211011593;0.003625336782;15.577126604746;0;5.578211011593;68;15.577132974746;0
5.834765565633;0.002502536781999999;15.677126604746;0;5.834765565633;33;15.677132974746;0
5.845512320013;0.003142536781999999;15.777126604746;0;5.845512320013;33;15.777132974746;0
6.024471318925;0.005545336781999999;15.877126604746;11360;6.024471318925;68;15.877132974746;4000
6.045742965517;0.004263736782;15.977126604746;0;6.045742965517;48;15.977132974746;0
6.076172974746;0.002822536781999999;16.077126604746;6880;6.076172974746;33;16.077132974746;3200
6.085587011593;0.011001336781999999;16.177126604746;11360;6.085587011593;68;16.177132974746;4000
6.131846798273;0.002502536781999999;16.277126604746;0;6.131846798273;33;16.277132974746;0
6.288174167914;0.003303736782;16.377126604746;6880;6.288174167914;48;16.377132974746;3200
6.524791318925;0.005865336781999999;16.477126604746;0;6.524791318925;68;16.477132974746;0
6.580451011593;0.005865336781999999;16.577126604746;0;6.580451011593;68;16.577132974746;0
6.834765565633;0.002502536781999999;16.677126604746;0;6.834765565633;33;16.677132974746;0
6.845832320013;0.003462536781999999;16.777126604746;0;6.845832320013;33;16.777132974746;0
7.023831318925;0.004905336781999999;16.877126604746;11360;7.023831318925;68;16.877132974746;4000
