endToEndDelay:vector Sim802154.server.app[0] ($N=6, #0 - Sim802154_app1-1-20230527-16:01:39-1040);;outgoingDataRate:vector Sim802154.gateway.eth[0].queue ($N=6, #0 - Sim802154_app1-1-20230527-16:01:39-1040);;packetReceived:vector(packetBytes) Sim802154.server.udp ($N=6, #0 - Sim802154_app1-1-20230527-16:01:39-1040);;throughput:vector Sim802154.server.app[0] ($N=6, #0 - Sim802154_app1-1-20230527-16:01:39-1040);
0.141211117375;0.004102536781999999;17.274520124458;-18.58919986309199852;0.141211117375;33;17.274527694458;-8.317690046405697725
0.274207694458;0.004903736782;17.374520124458;0;0.274207694458;48;17.374527694458;0
0.508766747456;0.003623736782;17.474520124458;0;0.508766747456;48;17.474527694458;0
1.141531117375;0.004422536781999998;17.574520124458;6880;1.141531117375;33;17.574527694458;3200
1.272927694458;0.003623736782;17.674520124458;0;1.272927694458;48;17.674527694458;0
1.509086747456;0.003943736781999999;17.774520124458;5680;1.509086747456;48;17.774527694458;2000
2.140251117375;0.003142536781999999;17.874520124458;0;2.140251117375;33;17.874527694458;0
2.273887694458;0.004583736781999999;17.974520124458;5680;2.273887694458;48;17.974527694458;2000
2.508766747456;0.003623736782;18.074520124458;0;2.508766747456;48;18.074527694458;0
2.701220374729;0.004742536781999999;18.174520124458;5680;2.701220374729;33;18.174527694458;2000
3.139931117375;0.002822536781999999;18.274520124458;6880;3.139931117375;33;18.274527694458;3200
3.274527694458;0.005223736781999999;18.374520124458;0;3.274527694458;48;18.374527694458;0
3.508126747456;0.002983736782;18.474520124458;0;3.508126747456;48;18.474527694458;0
3.700580374729;0.004102536781999999;18.574520124458;6880;3.700580374729;33;18.574527694458;3200
4.139931117375;0.002822536781999999;18.674520124458;0;4.139931117375;33;18.674527694458;0
4.274527694458;0.005223736781999999;18.774520124458;5680;4.274527694458;48;18.774527694458;2000
4.510046747456;0.004903736782;18.874520124458;0;4.510046747456;48;18.874527694458;0
4.699300374729;0.002822536781999999;18.974520124458;5680;4.699300374729;33;18.974527694458;2000
5.140891117375;0.003782536781999999;19.074520124458;0;5.140891117375;33;19.074527694458;0
5.272287694458;0.002983736782;19.174520124458;5680;5.272287694458;48;19.174527694458;2000
5.509726747456;0.004583736781999999;19.274520124458;6880;5.509726747456;48;19.274527694458;3200
5.701220374729;0.004742536781999999;19.374520124458;0;5.701220374729;33;19.374527694458;0
5.875547397763;0.002822536781999999;19.474520124458;0;5.875547397763;33;19.474527694458;0
6.141531117375;0.004422536781999998;19.574520124458;6880;6.141531117375;33;19.574527694458;3200
6.273247694458;0.003943736781999999;19.674520124458;0;6.273247694458;48;19.674527694458;0
6.509726747456;0.004583736781999999;19.774520124458;5680;6.509726747456;48;19.774527694458;2000
6.699300374729;0.002822536781999999;19.874520124458;0;6.699300374729;33;19.874527694458;0
6.876507397763;0.003782536781999999;19.974520124458;5680;6.876507397763;33;19.974527694458;2000
6.952739624119;0.003625336782;20.074520124458;0;6.952739624119;68;20.074527694458;0
7.140571117375;0.003462536781999999;20.174520124458;5680;7.140571117375;33;20.174527694458;2000
7.272927694458;0.003623736782;20.274520124458;6880;7.272927694458;48;20.274527694458;3200
7.454019624119;0.004905336781999999;20.374520124458;0;7.454019624119;68;20.374527694458;0
7.509726747456;0.004583736781999999;20.474520124458;0;7.509726747456;48;20.474527694458;0
7.699300374729;0.002822536781999999;20.574520124458;6880;7.699300374729;33;20.574527694458;3200
