endToEndDelay:vector Sim802154.server.app[0] ($N=5, #0 - Sim802154_app1-0-20230527-16:01:31-1040);;outgoingDataRate:vector Sim802154.gateway.eth[0].queue ($N=5, #0 - Sim802154_app1-0-20230527-16:01:31-1040);;packetReceived:vector(packetBytes) Sim802154.server.udp ($N=5, #0 - Sim802154_app1-0-20230527-16:01:31-1040);;throughput:vector Sim802154.server.app[0] ($N=5, #0 - Sim802154_app1-0-20230527-16:01:31-1040);
14.982230163175;0.005223736781999999;7.8;0;14.982230163175;48;7.8;0
15.862426748857;0.002822536781999999;7.9;12560;15.862426748857;33;7.9;5200
15.881947790985;0.002983736782;8;21040;15.881947790985;48;8;10000
15.901702925266;0.003142536781999999;8.1;0;15.901702925266;33;8.1;0
15.980630163175;0.003623736782;8.2;0;15.980630163175;48;8.2;0
16.864346748857;0.004742536781999999;8.3;0;16.864346748857;33;8.3;0
16.882587790985;0.003623736782;8.4;0;16.882587790985;48;8.4;0
16.901702925266;0.003142536781999999;8.5;8480;16.901702925266;33;8.5;4800
16.980950163175;0.003943736781999999;8.6;0;16.980950163175;48;8.6;0
17.863066748857;0.003462536781999999;8.7;0;17.863066748857;33;8.7;0
17.882587790985;0.003623736782;8.8;0;17.882587790985;48;8.8;0
17.902022925266;0.003462536781999999;8.9;12560;17.902022925266;33;8.9;5200
17.980310163175;0.003303736782;9;21040;17.980310163175;48;9;10000
18.863066748857;0.003462536781999999;9.1;0;18.863066748857;33;9.1;0
18.882267790985;0.003303736782;9.2;0;18.882267790985;48;9.2;0
18.901382925266;0.002822536781999999;9.3;0;18.901382925266;33;9.3;0
18.980630163175;0.003623736782;9.4;0;18.980630163175;48;9.4;0
19.863066748857;0.003462536781999999;9.5;8480;19.863066748857;33;9.5;4800
19.882907790985;0.003943736781999999;9.6;0;19.882907790985;48;9.6;0
19.902022925266;0.003462536781999999;9.7;0;19.902022925266;33;9.7;0
19.979990163175;0.002983736782;9.8;0;19.979990163175;48;9.8;0
20.862106748857;0.002502536781999999;9.9;12560;20.862106748857;33;9.9;5200
20.882907790985;0.003943736781999999;10;21040;20.882907790985;48;10;10000
20.901702925266;0.003142536781999999;10.1;0;20.901702925266;33;10.1;0
20.979990163175;0.002983736782;10.2;0;20.979990163175;48;10.2;0
21.862106748857;0.002502536781999999;10.3;0;21.862106748857;33;10.3;0
21.883867790985;0.004903736782;10.4;0;21.883867790985;48;10.4;0
21.902662925266;0.004102536781999999;10.5;8480;21.902662925266;33;10.5;4800
21.955810672666;0.004265336781999999;10.6;0;21.955810672666;68;10.6;0
21.981910163175;0.004903736782;10.7;0;21.981910163175;48;10.7;0
22.455810672666;0.004265336781999999;10.8;0;22.455810672666;68;10.8;0
22.863706748857;0.004102536781999999;10.9;12560;22.863706748857;33;10.9;5200
22.881947790985;0.002983736782;11;21040;22.881947790985;48;11;10000
22.902022925266;0.003462536781999999;11.1;0;22.902022925266;33;11.1;0
22.957410672666;0.005865336781999999;11.2;0;22.957410672666;68;11.2;0
22.980630163175;0.003623736782;11.3;0;22.980630163175;48;11.3;0
23.455810672666;0.004265336781999999;11.4;0;23.455810672666;68;11.4;0
23.863386748857;0.003782536781999999;11.5;8480;23.863386748857;33;11.5;4800
23.883227790985;0.004263736782;11.6;0;23.883227790985;48;11.6;0
23.902982925266;0.004422536781999998;11.7;0;23.902982925266;33;11.7;0
23.955170672666;0.003625336782;11.8;0;23.955170672666;68;11.8;0
23.980950163175;0.003943736781999999;11.9;12560;23.980950163175;48;11.9;5200
24.456770672666;0.005225336782;12;12560;24.456770672666;68;12;5200
24.863386748857;0.003782536781999999;12.1;0;24.863386748857;33;12.1;0
24.883547790985;0.004583736781999999;12.2;0;24.883547790985;48;12.2;0
24.902662925266;0.004102536781999999;12.3;0;24.902662925266;33;12.3;0
24.956130672666;0.004585336782;12.4;0;24.956130672666;68;12.4;0
24.979990163175;0.002983736782;12.5;0;24.979990163175;48;12.5;0
25.455170672666;0.003625336782;12.6;0;25.455170672666;68;12.6;0
25.863706748857;0.004102536781999999;12.7;0;25.863706748857;33;12.7;0
25.882267790985;0.003303736782;12.8;0;25.882267790985;48;12.8;0
25.902342925266;0.003782536781999999;12.9;12560;25.902342925266;33;12.9;5200
25.955490672666;0.003945336782;13;12560;25.955490672666;68;13;5200
25.981590163175;0.004583736781999999;13.1;0;25.981590163175;48;13.1;0
26.456770672666;0.005225336782;13.2;0;26.456770672666;68;13.2;0
26.862426748857;0.002822536781999999;13.3;0;26.862426748857;33;13.3;0
26.881947790985;0.002983736782;13.4;0;26.881947790985;48;13.4;0
26.902022925266;0.003462536781999999;13.5;0;26.902022925266;33;13.5;0
26.956130672666;0.004585336782;13.6;0;26.956130672666;68;13.6;0
26.981910163175;0.004903736782;13.7;0;26.981910163175;48;13.7;0
27.456770672666;0.005225336782;13.8;0;27.456770672666;68;13.8;0
27.863706748857;0.004102536781999999;13.9;12560;27.863706748857;33;13.9;5200
27.881947790985;0.002983736782;14;12560;27.881947790985;48;14;5200
27.903302925266;0.004742536781999999;14.1;0;27.903302925266;33;14.1;0
27.955490672666;0.003945336782;14.2;0;27.955490672666;68;14.2;0
27.979990163175;0.002983736782;14.3;0;27.979990163175;48;14.3;0
28.457090672666;0.005545336781999999;14.4;0;28.457090672666;68;14.4;0
28.863066748857;0.003462536781999999;14.5;0;28.863066748857;33;14.5;0
28.884187790985;0.005223736781999999;14.6;0;28.884187790985;48;14.6;0
28.901382925266;0.002822536781999999;14.7;0;28.901382925266;33;14.7;0
28.955490672666;0.003945336782;14.8;0;28.955490672666;68;14.8;0
28.981910163175;0.004903736782;14.9;12560;28.981910163175;48;14.9;5200
29.456450672666;0.004905336781999999;15;12560;29.456450672666;68;15;5200
29.863706748857;0.004102536781999999;15.1;0;29.863706748857;33;15.1;0
29.882907790985;0.003943736781999999;15.2;0;29.882907790985;48;15.2;0
29.903302925266;0.004742536781999999;15.3;0;29.903302925266;33;15.3;0
29.956130672666;0.004585336782;15.4;0;29.956130672666;68;15.4;0
29.981270163175;0.004263736782;15.5;0;29.981270163175;48;15.5;0
30.457090672666;0.005545336781999999;15.6;0;30.457090672666;68;15.6;0
30.864026748857;0.004422536781999998;15.7;0;30.864026748857;33;15.7;0
30.883547790985;0.004583736781999999;15.8;0;30.883547790985;48;15.8;0
30.903302925266;0.004742536781999999;15.9;12560;30.903302925266;33;15.9;5200
30.956130672666;0.004585336782;16;12560;30.956130672666;68;16;5200
30.980950163175;0.003943736781999999;16.1;0;30.980950163175;48;16.1;0
31.455170672666;0.003625336782;16.2;0;31.455170672666;68;16.2;0
31.862746748857;0.003142536781999999;16.3;0;31.862746748857;33;16.3;0
31.882907790985;0.003943736781999999;16.4;0;31.882907790985;48;16.4;0
31.902662925266;0.004102536781999999;16.5;0;31.902662925266;33;16.5;0
31.982230163175;0.005223736781999999;16.6;0;31.982230163175;48;16.6;0
32.862746748857;0.003142536781999999;16.7;0;32.862746748857;33;16.7;0
32.882907790985;0.003943736781999999;16.8;0;32.882907790985;48;16.8;0
32.903302925266;0.004742536781999999;16.9;12560;32.903302925266;33;16.9;5200
32.980950163175;0.003943736781999999;17;12560;32.980950163175;48;17;5200
33.863386748857;0.003782536781999999;17.1;0;33.863386748857;33;17.1;0
33.883547790985;0.004583736781999999;17.2;0;33.883547790985;48;17.2;0
33.902022925266;0.003462536781999999;17.3;0;33.902022925266;33;17.3;0
33.980310163175;0.003303736782;17.4;0;33.980310163175;48;17.4;0
34.862426748857;0.002822536781999999;17.5;0;34.862426748857;33;17.5;0
34.882907790985;0.003943736781999999;17.6;0;34.882907790985;48;17.6;0
34.901702925266;0.003142536781999999;17.7;0;34.901702925266;33;17.7;0
34.981270163175;0.004263736782;17.8;0;34.981270163175;48;17.8;0
35.864346748857;0.004742536781999999;17.9;12560;35.864346748857;33;17.9;5200
35.882587790985;0.003623736782;18;12560;35.882587790985;48;18;5200
35.902662925266;0.004102536781999999;18.1;0;35.902662925266;33;18.1;0
35.982230163175;0.005223736781999999;18.2;0;35.982230163175;48;18.2;0
36.863706748857;0.004102536781999999;18.3;0;36.863706748857;33;18.3;0
36.883227790985;0.004263736782;18.4;0;36.883227790985;48;18.4;0
36.901702925266;0.003142536781999999;18.5;0;36.901702925266;33;18.5;0
36.980310163175;0.003303736782;18.6;0;36.980310163175;48;18.6;0
37.862106748857;0.002502536781999999;18.7;0;37.862106748857;33;18.7;0
37.883227790985;0.004263736782;18.8;0;37.883227790985;48;18.8;0
37.902022925266;0.003462536781999999;18.9;12560;37.902022925266;33;18.9;5200
37.981590163175;0.004583736781999999;19;12560;37.981590163175;48;19;5200
38.863706748857;0.004102536781999999;19.1;0;38.863706748857;33;19.1;0
38.881947790985;0.002983736782;19.2;0;38.881947790985;48;19.2;0
38.901062925266;0.002502536781999999;19.3;0;38.901062925266;33;19.3;0
38.980310163175;0.003303736782;19.4;0;38.980310163175;48;19.4;0
39.862106748857;0.002502536781999999;19.5;0;39.862106748857;33;19.5;0
39.881947790985;0.002983736782;19.6;0;39.881947790985;48;19.6;0
39.901062925266;0.002502536781999999;19.7;0;39.901062925266;33;19.7;0
39.981270163175;0.004263736782;19.8;0;39.981270163175;48;19.8;0
40.862426748857;0.002822536781999999;19.9;12560;40.862426748857;33;19.9;5200
40.884187790985;0.005223736781999999;20;12560;40.884187790985;48;20;5200
40.902022925266;0.003462536781999999;20.1;0;40.902022925266;33;20.1;0
40.981910163175;0.004903736782;20.2;0;40.981910163175;48;20.2;0
41.862426748857;0.002822536781999999;20.3;0;41.862426748857;33;20.3;0
41.882587790985;0.003623736782;20.4;0;41.882587790985;48;20.4;0
41.902662925266;0.004102536781999999;20.5;0;41.902662925266;33;20.5;0
41.956450672666;0.004905336781999999;20.6;0;41.956450672666;68;20.6;0
41.980630163175;0.003623736782;20.7;0;41.980630163175;48;20.7;0
42.456770672666;0.005225336782;20.8;0;42.456770672666;68;20.8;0
42.863386748857;0.003782536781999999;20.9;12560;42.863386748857;33;20.9;5200
42.883547790985;0.004583736781999999;21;12560;42.883547790985;48;21;5200
42.901702925266;0.003142536781999999;21.1;0;42.901702925266;33;21.1;0
42.957410672666;0.005865336781999999;21.2;0;42.957410672666;68;21.2;0
42.981590163175;0.004583736781999999;21.3;0;42.981590163175;48;21.3;0
43.457410672666;0.005865336781999999;21.4;0;43.457410672666;68;21.4;0
43.863066748857;0.003462536781999999;21.5;0;43.863066748857;33;21.5;0
43.883867790985;0.004903736782;21.6;0;43.883867790985;48;21.6;0
43.902982925266;0.004422536781999998;21.7;0;43.902982925266;33;21.7;0
43.957410672666;0.005865336781999999;21.8;0;43.957410672666;68;21.8;0
43.981270163175;0.004263736782;21.9;12560;43.981270163175;48;21.9;5200
44.456130672666;0.004585336782;22;21040;44.456130672666;68;22;10000
44.862426748857;0.002822536781999999;22.1;0;44.862426748857;33;22.1;0
44.883547790985;0.004583736781999999;22.2;0;44.883547790985;48;22.2;0
44.902662925266;0.004102536781999999;22.3;0;44.902662925266;33;22.3;0
44.955490672666;0.003945336782;22.4;0;44.955490672666;68;22.4;0
44.980630163175;0.003623736782;22.5;8480;44.980630163175;48;22.5;4800
45.455170672666;0.003625336782;22.6;0;45.455170672666;68;22.6;0
45.862426748857;0.002822536781999999;22.7;0;45.862426748857;33;22.7;0
45.882907790985;0.003943736781999999;22.8;0;45.882907790985;48;22.8;0
45.901382925266;0.002822536781999999;22.9;12560;45.901382925266;33;22.9;5200
45.955810672666;0.004265336781999999;23;21040;45.955810672666;68;23;10000
45.981910163175;0.004903736782;23.1;0;45.981910163175;48;23.1;0
46.457410672666;0.005865336781999999;23.2;0;46.457410672666;68;23.2;0
46.862746748857;0.003142536781999999;23.3;0;46.862746748857;33;23.3;0
46.883867790985;0.004903736782;23.4;0;46.883867790985;48;23.4;0
46.902342925266;0.003782536781999999;23.5;8480;46.902342925266;33;23.5;4800
46.957410672666;0.005865336781999999;23.6;0;46.957410672666;68;23.6;0
46.980950163175;0.003943736781999999;23.7;0;46.980950163175;48;23.7;0
47.455170672666;0.003625336782;23.8;0;47.455170672666;68;23.8;0
47.863066748857;0.003462536781999999;23.9;12560;47.863066748857;33;23.9;5200
47.882907790985;0.003943736781999999;24;21040;47.882907790985;48;24;10000
47.903302925266;0.004742536781999999;24.1;0;47.903302925266;33;24.1;0
47.955170672666;0.003625336782;24.2;0;47.955170672666;68;24.2;0
47.979990163175;0.002983736782;24.3;0;47.979990163175;48;24.3;0
48.457410672666;0.005865336781999999;24.4;0;48.457410672666;68;24.4;0
48.863706748857;0.004102536781999999;24.5;8480;48.863706748857;33;24.5;4800
48.882267790985;0.003303736782;24.6;0;48.882267790985;48;24.6;0
48.902342925266;0.003782536781999999;24.7;0;48.902342925266;33;24.7;0
48.957410672666;0.005865336781999999;24.8;0;48.957410672666;68;24.8;0
48.980950163175;0.003943736781999999;24.9;12560;48.980950163175;48;24.9;5200
49.456450672666;0.004905336781999999;25;21040;49.456450672666;68;25;10000
49.862426748857;0.002822536781999999;25.1;0;49.862426748857;33;25.1;0
49.882587790985;0.003623736782;25.2;0;49.882587790985;48;25.2;0
49.902982925266;0.004422536781999998;25.3;0;49.902982925266;33;25.3;0
49.956450672666;0.004905336781999999;25.4;0;49.956450672666;68;25.4;0
49.980630163175;0.003623736782;25.5;8480;49.980630163175;48;25.5;4800
50.456450672666;0.004905336781999999;25.6;0;50.456450672666;68;25.6;0
50.863066748857;0.003462536781999999;25.7;0;50.863066748857;33;25.7;0
50.882907790985;0.003943736781999999;25.8;0;50.882907790985;48;25.8;0
50.901062925266;0.002502536781999999;25.9;12560;50.901062925266;33;25.9;5200
50.956770672666;0.005225336782;26;21040;50.956770672666;68;26;10000
50.981590163175;0.004583736781999999;26.1;0;50.981590163175;48;26.1;0
51.455170672666;0.003625336782;26.2;0;51.455170672666;68;26.2;0
51.864346748857;0.004742536781999999;26.3;0;51.864346748857;33;26.3;0
51.883547790985;0.004583736781999999;26.4;0;51.883547790985;48;26.4;0
51.902342925266;0.003782536781999999;26.5;8480;51.902342925266;33;26.5;4800
51.981270163175;0.004263736782;26.6;0;51.981270163175;48;26.6;0
52.862746748857;0.003142536781999999;26.7;0;52.862746748857;33;26.7;0
52.883227790985;0.004263736782;26.8;0;52.883227790985;48;26.8;0
52.901382925266;0.002822536781999999;26.9;12560;52.901382925266;33;26.9;5200
52.980950163175;0.003943736781999999;27;21040;52.980950163175;48;27;10000
53.862426748857;0.002822536781999999;27.1;0;53.862426748857;33;27.1;0
53.883547790985;0.004583736781999999;27.2;0;53.883547790985;48;27.2;0
53.902022925266;0.003462536781999999;27.3;0;53.902022925266;33;27.3;0
53.981590163175;0.004583736781999999;27.4;0;53.981590163175;48;27.4;0
54.863066748857;0.003462536781999999;27.5;8480;54.863066748857;33;27.5;4800
54.883227790985;0.004263736782;27.6;0;54.883227790985;48;27.6;0
54.901702925266;0.003142536781999999;27.7;0;54.901702925266;33;27.7;0
54.982230163175;0.005223736781999999;27.8;0;54.982230163175;48;27.8;0
55.864026748857;0.004422536781999998;27.9;12560;55.864026748857;33;27.9;5200
55.883547790985;0.004583736781999999;28;21040;55.883547790985;48;28;10000
55.902982925266;0.004422536781999998;28.1;0;55.902982925266;33;28.1;0
55.979990163175;0.002983736782;28.2;0;55.979990163175;48;28.2;0
56.863386748857;0.003782536781999999;28.3;0;56.863386748857;33;28.3;0
56.882587790985;0.003623736782;28.4;0;56.882587790985;48;28.4;0
56.901702925266;0.003142536781999999;28.5;8480;56.901702925266;33;28.5;4800
56.981270163175;0.004263736782;28.6;0;56.981270163175;48;28.6;0
57.862426748857;0.002822536781999999;28.7;0;57.862426748857;33;28.7;0
57.883867790985;0.004903736782;28.8;0;57.883867790985;48;28.8;0
57.901062925266;0.002502536781999999;28.9;12560;57.901062925266;33;28.9;5200
57.979990163175;0.002983736782;29;21040;57.979990163175;48;29;10000
58.862106748857;0.002502536781999999;29.1;0;58.862106748857;33;29.1;0
58.883867790985;0.004903736782;29.2;0;58.883867790985;48;29.2;0
58.903302925266;0.004742536781999999;29.3;0;58.903302925266;33;29.3;0
58.979990163175;0.002983736782;29.4;0;58.979990163175;48;29.4;0
59.864026748857;0.004422536781999998;29.5;8480;59.864026748857;33;29.5;4800
59.884187790985;0.005223736781999999;29.6;0;59.884187790985;48;29.6;0
59.901382925266;0.002822536781999999;29.7;0;59.901382925266;33;29.7;0
59.981270163175;0.004263736782;29.8;0;59.981270163175;48;29.8;0
60.862106748857;0.002502536781999999;29.9;12560;60.862106748857;33;29.9;5200
60.883547790985;0.004583736781999999;30;21040;60.883547790985;48;30;10000
60.901062925266;0.002502536781999999;30.1;0;60.901062925266;33;30.1;0
60.981270163175;0.004263736782;30.2;0;60.981270163175;48;30.2;0
61.862426748857;0.002822536781999999;30.3;0;61.862426748857;33;30.3;0
61.883867790985;0.004903736782;30.4;0;61.883867790985;48;30.4;0
61.901382925266;0.002822536781999999;30.5;8480;61.901382925266;33;30.5;4800
61.956450672666;0.004905336781999999;30.6;0;61.956450672666;68;30.6;0
61.981590163175;0.004583736781999999;30.7;0;61.981590163175;48;30.7;0
62.455490672666;0.003945336782;30.8;0;62.455490672666;68;30.8;0
62.863066748857;0.003462536781999999;30.9;12560;62.863066748857;33;30.9;5200
62.882267790985;0.003303736782;31;21040;62.882267790985;48;31;10000
62.902662925266;0.004102536781999999;31.1;0;62.902662925266;33;31.1;0
62.957410672666;0.005865336781999999;31.2;0;62.957410672666;68;31.2;0
62.981910163175;0.004903736782;31.3;0;62.981910163175;48;31.3;0
63.457090672666;0.005545336781999999;31.4;0;63.457090672666;68;31.4;0
63.862426748857;0.002822536781999999;31.5;8480;63.862426748857;33;31.5;4800
63.882267790985;0.003303736782;31.6;0;63.882267790985;48;31.6;0
63.901062925266;0.002502536781999999;31.7;0;63.901062925266;33;31.7;0
63.956130672666;0.004585336782;31.8;0;63.956130672666;68;31.8;0
63.981270163175;0.004263736782;31.9;12560;63.981270163175;48;31.9;5200
64.455490672666;0.003945336782;32;12560;64.455490672666;68;32;5200
64.863706748857;0.004102536781999999;32.1;0;64.863706748857;33;32.1;0
64.882907790985;0.003943736781999999;32.2;0;64.882907790985;48;32.2;0
64.901702925266;0.003142536781999999;32.3;0;64.901702925266;33;32.3;0
64.955490672666;0.003945336782;32.4;0;64.955490672666;68;32.4;0
64.981270163175;0.004263736782;32.5;0;64.981270163175;48;32.5;0
65.456450672666;0.004905336781999999;32.6;0;65.456450672666;68;32.6;0
65.862106748857;0.002502536781999999;32.7;0;65.862106748857;33;32.7;0
65.882587790985;0.003623736782;32.8;0;65.882587790985;48;32.8;0
65.901062925266;0.002502536781999999;32.9;12560;65.901062925266;33;32.9;5200
65.957090672666;0.005545336781999999;33;12560;65.957090672666;68;33;5200
65.980950163175;0.003943736781999999;33.1;0;65.980950163175;48;33.1;0
66.457410672666;0.005865336781999999;33.2;0;66.457410672666;68;33.2;0
66.863386748857;0.003782536781999999;33.3;0;66.863386748857;33;33.3;0
66.882267790985;0.003303736782;33.4;0;66.882267790985;48;33.4;0
66.902022925266;0.003462536781999999;33.5;0;66.902022925266;33;33.5;0
66.957410672666;0.005865336781999999;33.6;0;66.957410672666;68;33.6;0
66.980950163175;0.003943736781999999;33.7;0;66.980950163175;48;33.7;0
67.456450672666;0.004905336781999999;33.8;0;67.456450672666;68;33.8;0
67.862426748857;0.002822536781999999;33.9;12560;67.862426748857;33;33.9;5200
67.882587790985;0.003623736782;34;12560;67.882587790985;48;34;5200
67.902022925266;0.003462536781999999;34.1;0;67.902022925266;33;34.1;0
67.956130672666;0.004585336782;34.2;0;67.956130672666;68;34.2;0
67.981270163175;0.004263736782;34.3;0;67.981270163175;48;34.3;0
68.455810672666;0.004265336781999999;34.4;0;68.455810672666;68;34.4;0
68.862426748857;0.002822536781999999;34.5;0;68.862426748857;33;34.5;0
68.884187790985;0.005223736781999999;34.6;0;68.884187790985;48;34.6;0
68.901702925266;0.003142536781999999;34.7;0;68.901702925266;33;34.7;0
68.956450672666;0.004905336781999999;34.8;0;68.956450672666;68;34.8;0
68.981590163175;0.004583736781999999;34.9;12560;68.981590163175;48;34.9;5200
69.457090672666;0.005545336781999999;35;12560;69.457090672666;68;35;5200
69.862746748857;0.003142536781999999;35.1;0;69.862746748857;33;35.1;0
69.881947790985;0.002983736782;35.2;0;69.881947790985;48;35.2;0
69.901382925266;0.002822536781999999;35.3;0;69.901382925266;33;35.3;0
69.956450672666;0.004905336781999999;35.4;0;69.956450672666;68;35.4;0
69.980630163175;0.003623736782;35.5;0;69.980630163175;48;35.5;0
70.455170672666;0.003625336782;35.6;0;70.455170672666;68;35.6;0
70.863706748857;0.004102536781999999;35.7;0;70.863706748857;33;35.7;0
70.882267790985;0.003303736782;35.8;0;70.882267790985;48;35.8;0
70.902662925266;0.004102536781999999;35.9;12560;70.902662925266;33;35.9;5200
70.955490672666;0.003945336782;36;12560;70.955490672666;68;36;5200
70.981590163175;0.004583736781999999;36.1;0;70.981590163175;48;36.1;0
71.457090672666;0.005545336781999999;36.2;0;71.457090672666;68;36.2;0
71.864026748857;0.004422536781999998;36.3;0;71.864026748857;33;36.3;0
71.884187790985;0.005223736781999999;36.4;0;71.884187790985;48;36.4;0
71.902662925266;0.004102536781999999;36.5;0;71.902662925266;33;36.5;0
71.981270163175;0.004263736782;36.6;0;71.981270163175;48;36.6;0
72.864026748857;0.004422536781999998;36.7;0;72.864026748857;33;36.7;0
72.884187790985;0.005223736781999999;36.8;0;72.884187790985;48;36.8;0
72.903302925266;0.004742536781999999;36.9;12560;72.903302925266;33;36.9;5200
72.981590163175;0.004583736781999999;37;12560;72.981590163175;48;37;5200
73.863066748857;0.003462536781999999;37.1;0;73.863066748857;33;37.1;0
