run;type;module;name;attrname;attrvalue;value
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType2[14].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[0].energyStorage;residualEnergyCapacity:last;;;-0.012831565095819
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[0].udp;packetSent:count;;;20
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[0].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[1].energyStorage;residualEnergyCapacity:last;;;-0.01205052582395
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[1].udp;packetSent:count;;;20
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[1].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[2].energyStorage;residualEnergyCapacity:last;;;-0.013456937643244
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].energyStorage;residualEnergyCapacity:last;title;Residual energy capacity, last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].energyStorage;residualEnergyCapacity:last;unit;J;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[2].udp;packetSent:count;;;20
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].udp;packetSent:count;interpolationmode;none;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].udp;packetSent:count;recordingmode;count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].udp;packetSent:count;source;packetSent;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[2].udp;packetSent:count;title;packets sent, count;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;scalar;SimMAC.sensorType3[3].energyStorage;residualEnergyCapacity:last;;;-0.013063323596336
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[3].energyStorage;residualEnergyCapacity:last;interpolationmode;linear;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[3].energyStorage;residualEnergyCapacity:last;recordingmode;last;
SlotDurationXMAC_short-278-20230507-17:30:14-5396;attr;SimMAC.sensorType3[3].energyStorage;residualEnergyCapacity:last;source;residualEnergyCapacityChanged;
